Entity,Code,Year,Richest 1%,Next 9%,Middle 40%,Poorest 50%
Gibraltar,GIB,2004,11.16,23.88,46.88,18.08
Gibraltar,GIB,2005,11.34,23.94,46.399998,18.32
Gibraltar,GIB,2006,12,23.980001,45.87,18.16
Gibraltar,GIB,2007,11.98,24.089998,45.52,18.4
Gibraltar,GIB,2008,10.78,23.46,46.6,19.16
Gibraltar,GIB,2009,9.88,23.6,47.02,19.5
Gibraltar,GIB,2010,10.93,24.21,46.43,18.43
Gibraltar,GIB,2011,10.88,24.18,46.62,18.33
Gibraltar,GIB,2012,10.25,24.150002,47.170002,18.44
Gibraltar,GIB,2013,10.4,24.23,47.170002,18.19
Gibraltar,GIB,2014,10.85,24.240002,46.85,18.06
Gibraltar,GIB,2015,10.66,24.330002,46.92,18.09
Gibraltar,GIB,2016,10.77,24.36,46.69,18.19
Gibraltar,GIB,2017,10.78,24.5,46.41,18.32
Gibraltar,GIB,2018,10.83,24.42,46.27,18.49
Gibraltar,GIB,2019,10.49,24.529999,46.309998,18.68
Gibraltar,GIB,2020,10.58,24.28,46.54,18.6
Gibraltar,GIB,2021,11.4,24.13,46.03,18.44
Gibraltar,GIB,2022,11.5,24.169998,45.85,18.49
Gibraltar,GIB,2023,11.5,24.169998,45.85,18.49
Greece,GRC,1980,9.95,26.19,44.91,18.94
Greece,GRC,1981,10.1,27.31,44.48,18.11
Greece,GRC,1982,9.58,26.93,44.89,18.6
Greece,GRC,1983,8.91,26.640001,45.15,19.3
Greece,GRC,1984,8.93,25.99,45.629997,19.45
Greece,GRC,1985,9.24,26.22,45.64,18.91
Greece,GRC,1986,9.38,24.259998,46.94,19.41
Greece,GRC,1987,9.05,24.22,47,19.74
